,budget,genres,id,popularity,release_date,revenue,title,vote_average,vote_count,profit,release_year,cluster
2558,15000000,Drama,64690,49.294864,06-08-2011,78054825,Drive,7.4,3725,63054825,2011,1
2559,15000000,Comedy,11132,7.424798,17-02-2004,29331068,Confessions of a Teenage Drama Queen,5.1,221,14331068,2004,2
2560,15000000,Comedy,17127,5.164281,17-04-1998,46905889,The Object of My Affection,5.6,72,31905889,1998,2
2561,15000000,Horror,1562,34.759855,26-04-2007,64238440,28 Weeks Later,6.5,1197,49238440,2007,5
2562,15000000,Drama,232679,7.297757,22-08-2014,30127963,When the Game Stands Tall,6.3,130,15127963,2014,1
2563,14000000,Comedy,17880,3.334804,18-02-2005,32645546,Because of Winn-Dixie,6.1,61,18645546,2005,2
2564,20000000,Action,14736,2.027393,21-04-2000,27728118,Love & Basketball,7.4,88,7728118,2000,3
2565,0,Action,9434,13.817269,11-04-1997,28084357,Grosse Pointe Blank,6.9,275,28084357,1997,3
2566,15000000,Comedy,23706,13.237835,04-09-2009,40105542,All About Steve,4.7,295,25105542,2009,2
2567,0,Mystery,11531,3.890223,27-10-2000,0,Book of Shadows: Blair Witch 2,4.3,212,0,2000,15
2568,15000000,Drama,9100,19.517239,03-05-1996,24769466,The Craft,6.3,380,9769466,1996,1
2569,15000000,Drama,116,30.669913,26-10-2005,85306374,Match Point,7.3,1105,70306374,2005,1
2570,0,Comedy,38843,9.681147,23-07-2010,0,Ramona and Beezus,6.1,245,0,2010,2
2571,11500000,Drama,1245,15.355589,05-11-1993,23237911,The Remains of the Day,7.5,202,11737911,1993,1
2572,15000000,Drama,4995,19.85579,11-09-1997,43101594,Boogie Nights,7.5,796,28101594,1997,1
2573,0,Action,10413,11.689337,15-01-1993,0,Nowhere to Run,5.5,119,0,1993,3
2574,15000000,Drama,14012,3.043589,20-10-2006,21000000,Flicka,6.1,52,6000000,2006,1
2575,15000000,Horror,9793,17.141376,22-03-2007,0,The Hills Have Eyes 2,5.2,351,-15000000,2007,5
2576,14000000,Horror,12212,8.885017,19-09-2000,38574362,Urban Legends: Final Cut,4.4,100,24574362,2000,5
2577,0,Fantasy,13768,4.115398,11-10-2002,0,Tuck Everlasting,6.4,128,0,2002,9
2578,20000000,Action,8975,7.679336,13-10-2006,22165608,The Marine,5,163,2165608,2006,3
2579,15000000,Action,342521,18.268009,21-04-2016,20566327,Keanu,6,421,5566327,2016,3
2580,15000000,Drama,45272,7.809701,22-12-2010,20529194,Country Strong,5.9,80,5529194,2010,1
2581,15000000,Mystery,9424,9.378688,24-07-1998,17507368,Disturbing Behavior,5.5,104,2507368,1998,15
2582,15000000,Drama,97367,35.395129,20-03-2013,35485608,The Place Beyond the Pines,6.8,1653,20485608,2013,1
2583,15000000,Crime,254904,45.317278,27-08-2014,32556119,The November Man,6,639,17556119,2014,6
2584,15000000,Drama,18681,4.302941,04-09-1999,0,Eye of the Beholder,5.3,42,-15000000,1999,1
2585,15000000,Drama,12162,47.006162,10-10-2008,42000000,The Hurt Locker,7.2,1840,27000000,2008,1
2586,15000000,Fantasy,11495,11.379652,11-05-1984,17080167,Firestarter,5.9,173,2080167,1984,9
2587,15000000,Crime,64689,24.612603,20-09-2012,37930465,Killing Them Softly,5.8,742,22930465,2012,6
2588,15000000,Thriller,157849,26.708193,25-07-2014,31554855,A Most Wanted Man,6.5,541,16554855,2014,7
2589,0,Comedy,13166,8.710294,18-04-2001,0,Freddy Got Fingered,4.6,115,0,2001,2
2590,0,Adventure,15511,1.800119,11-01-2008,0,VeggieTales: The Pirates Who Don't Do Anything,5.9,25,0,2008,4
2591,15000000,Music,37003,0.335195,19-05-2007,22730842,U2 3D,6.7,10,7730842,2007,16
2592,25000000,Action,12211,11.782725,01-09-2000,15843608,Highlander: Endgame,4.4,104,-9156392,2000,3
2593,0,Crime,13816,2.711955,25-08-2006,0,Idlewild,5.1,17,0,2006,6
2594,15000000,Drama,51828,16.629173,02-03-2011,59389433,One Day,7,978,44389433,2011,1
2595,15000000,Drama,22798,20.05902,13-09-2009,16633035,Whip It,6.7,357,1633035,2009,1
2596,15000000,Crime,7501,8.113634,07-09-2001,12000000,Knockaround Guys,5.9,97,-3000000,2001,6
2597,0,Action,10743,9.87419,25-04-2003,0,Confidence,6.4,126,0,2003,3
2598,0,Fantasy,37718,2.857936,27-08-1999,0,The Muse,5.3,31,0,1999,9
2599,20000000,Drama,15237,3.138118,02-07-2004,0,De-Lovely,6.3,32,-20000000,2004,1
2600,15000000,Comedy,9686,6.684096,10-03-1989,0,New York Stories,6.2,64,-15000000,1989,2
2601,0,Family,17644,0.722911,01-01-1998,0,Barney's Great Adventure,2.9,8,0,1998,13
2602,15000000,Action,97430,17.672021,02-11-2012,15608545,The Man with the Iron Fists,5.2,358,608545,2012,3
2603,15000000,Drama,12257,3.033471,25-11-1998,10443316,Home Fries,4.8,32,-4556684,1998,1
2604,0,Romance,13539,3.313257,23-03-2000,0,Here On Earth,5.4,48,0,2000,10
2605,15000000,Comedy,68,41.089863,20-02-1985,0,Brazil,7.5,861,-15000000,1985,2
2606,15000000,Music,14024,10.9071,10-08-2004,14867514,Raise Your Voice,6,211,-132486,2004,16
2607,15000000,Comedy,115,49.230089,06-03-1998,46189568,The Big Lebowski,7.8,2926,31189568,1998,2
2608,15000000,Drama,7874,11.429607,08-12-2006,10903846,Black Snake Moan,6.6,243,-4096154,2006,1
2609,15000000,Action,4911,6.373316,14-12-2002,9237470,Dark Blue,6.5,85,-5762530,2002,3
2610,16000000,Drama,1988,9.717392,01-01-2007,18928871,A Mighty Heart,6.7,95,2928871,2007,1
2611,15000000,Drama,16222,8.074807,31-03-2000,9902115,Whatever It Takes,5,37,-5097885,2000,1
2612,20000000,Comedy,9557,7.034752,01-10-2002,8586376,Boat Trip,4.7,146,-11413624,2002,2
2613,0,Comedy,9026,7.250379,17-05-2002,0,The Importance of Being Earnest,6.7,127,0,2002,2
2614,0,Comedy,57943,0.116873,01-02-1998,0,The Love Letter,4.7,3,0,1998,2
2615,0,Drama,18276,7.712206,05-05-2006,0,Hoot,5.5,44,0,2006,1
2616,15000000,Comedy,8321,25.329493,08-02-2008,34533783,In Bruges,7.4,1388,19533783,2008,2
2617,15,Comedy,72359,5.112809,09-05-2013,0,Peeples,5.6,26,-15,2013,2
2618,15000000,Comedy,10186,13.832376,20-08-2008,8762890,The Rocker,5.6,156,-6237110,2008,2
2619,15000000,Comedy,25704,7.446069,21-08-2009,6405245,Post Grad,5,100,-8594755,2009,2
2620,15000000,Drama,133694,13.568302,23-09-2012,8138788,Promised Land,6,243,-6861212,2012,1
2621,15000000,Comedy,19265,21.857387,19-06-2009,35097815,Whatever Works,6.8,350,20097815,2009,2
2622,15000000,Thriller,36047,0.249245,19-07-2000,5217498,The In Crowd,4.7,15,-9782502,2000,7
2623,15000000,Adventure,8053,12.163832,17-11-2005,12036149,The Three Burials of Melquiades Estrada,7,177,-2963851,2005,4
2624,0,Comedy,2290,8.962245,16-09-1999,0,Jakob the Liar,6,90,0,1999,2
2625,15000000,Action,5236,32.690038,05-09-2005,15785148,Kiss Kiss Bang Bang,7.2,886,785148,2005,3
2626,25000000,Thriller,6552,8.583217,30-04-1999,4152230,Idle Hands,6.1,182,-20847770,1999,7
2627,15000000,Thriller,1018,31.60985,16-05-2001,20117339,Mulholland Drive,7.6,1477,5117339,2001,7
2628,0,Drama,10075,12.295216,26-01-2007,0,Blood and Chocolate,5.4,87,0,2007,1
2629,22000000,Comedy,38031,12.4654,23-05-2010,0,You Will Meet a Tall Dark Stranger,5.8,251,-22000000,2010,2
2630,15000000,Drama,42188,30.983397,15-09-2010,9455232,Never Let Me Go,6.8,737,-5544768,2010,1
2631,0,Drama,112430,1.485324,05-08-2007,0,The Company,7,12,0,2007,1
2632,15000000,Thriller,6687,11.428903,18-01-2008,5926410,Transsiberian,6.5,195,-9073590,2008,7
2633,15000000,Adventure,13853,5.484679,17-01-1986,0,The Clan of the Cave Bear,4.8,27,-15000000,1986,4
2634,0,Comedy,31306,5.770246,22-10-1999,0,Crazy in Alabama,6.5,12,0,1999,2
2635,15000000,Horror,8461,15.175289,20-10-2007,7938872,Funny Games,6.3,545,-7061128,2007,5
2636,0,Drama,331592,2.414721,11-09-2015,0,Listening,5.5,31,0,2015,1
2637,0,Drama,47692,0.470645,24-11-1999,0,Felicia's Journey,6.6,23,0,1999,1
2638,92620000,Drama,19,32.351527,10-01-1927,650422,Metropolis,8,657,-91969578,<1980,1
2639,12000000,Action,10045,17.493735,09-11-2004,9584131,District B13,6.5,565,-2415869,2004,3
2640,8000000,Drama,400,6.932221,01-12-1995,529766,Things to Do in Denver When You're Dead,6.7,85,-7470234,1995,1
2641,15000000,Action,253450,8.142166,27-08-2015,632542,The Assassin,6.6,157,-14367458,2015,3
2642,15000000,Drama,9104,6.329672,08-09-2001,0,Buffalo Soldiers,6.5,93,-15000000,2001,1
2643,0,Thriller,11190,7.744166,25-06-2003,0,The Return,7.4,100,0,2003,7
2644,8500000,Adventure,16353,9.029489,04-12-2008,8936663,Ong Bak 2,6,152,436663,2008,4
2645,12000000,Adventure,23759,22.708647,15-02-2010,6814789,Centurion,5.9,386,-5185211,2010,4
2646,15000000,Drama,24206,2.609057,26-06-1996,76382,Silent Trigger,5,22,-14923618,1996,1
2647,15000000,Mystery,10185,19.913961,07-08-2008,3533227,The Midnight Meat Train,6,290,-11466773,2008,15
2648,15000000,Drama,75033,1.897761,16-09-2011,0,Winnie Mandela,5.2,5,-15000000,2011,1
2649,15000000,Drama,74536,7.701186,04-11-2011,0,The Son of No One,4.8,92,-15000000,2011,1
2650,15000000,Action,31668,1.833058,14-10-2001,23000,All The Queen's Men,6.1,7,-14977000,2001,3
2651,15000000,Comedy,13501,12.185204,25-01-2007,20380,The Good Night,5.7,41,-14979620,2007,2
2652,0,Drama,15208,2.500218,04-07-2008,0,Bathory: Countess of Blood,5.6,31,0,2008,1
2653,20000000,Animation,172391,6.459787,18-07-2013,27187375,Khumba,5.8,72,7187375,2013,8
2654,7000000,Thriller,262543,49.808505,09-10-2014,0,Automata,5.6,670,-7000000,2014,7
2655,0,Action,9288,4.901936,01-01-2005,0,Dungeons & Dragons: Wrath of the Dragon God,4.8,36,0,2005,3
2656,15000000,Drama,370980,0.738646,03-12-2015,0,Chiamatemi Francesco - Il Papa della gente,7.3,12,-15000000,2015,1
2657,15000000,Drama,20083,5.294319,22-03-2009,0,Shinjuku Incident,6.7,65,-15000000,2009,1
2658,0,Drama,40880,0.165367,29-06-2001,0,Pandaemonium,4.5,2,0,2001,1
2659,14600000,Romance,137,52.744331,11-02-1993,70906973,Groundhog Day,7.4,2301,56306973,1993,10
2660,14800000,Comedy,264999,29.660993,01-07-2015,122513057,Magic Mike XXL,6.3,706,107713057,2015,2
2661,14500000,Drama,454,41.493042,31-10-1996,147298761,Romeo + Juliet,6.7,1374,132798761,1996,1
2662,10000000,Drama,53457,10.072199,16-09-2010,17511906,Sarah's Key,7.2,196,7511906,2010,1
2663,14500000,Drama,288980,4.389363,21-08-2014,0,Freedom,5.8,9,-14500000,2014,1
2664,14000000,Western,33,37.380435,07-08-1992,159157447,Unforgiven,7.7,1113,145157447,1992,17
2665,14200000,Drama,1951,7.05145,16-05-2005,674918,Manderlay,6.9,78,-13525082,2005,1
2666,15000000,Drama,12405,59.258969,12-05-2008,377910544,Slumdog Millionaire,7.6,2827,362910544,2008,1
2667,14000000,Drama,10998,16.742972,11-09-1987,320145693,Fatal Attraction,6.6,291,306145693,1987,1
2668,14000000,Romance,114,45.473484,23-03-1990,463000000,Pretty Woman,7,1746,449000000,1990,10
2669,0,Adventure,9396,15.474831,19-05-1988,239606210,Crocodile Dundee II,5.5,303,239606210,1988,4
2670,0,Thriller,319910,4.289676,15-03-2015,0,Broken Horses,5,10,0,2015,7
2671,14000000,Drama,2604,25.949277,20-12-1989,161001698,Born on the Fourth of July,6.7,395,147001698,1989,1
2672,14000000,Comedy,864,22.409117,30-09-1993,154864401,Cool Runnings,6.8,491,140864401,1993,2
2673,15000000,Mystery,14435,13.706357,16-01-2009,100734718,My Bloody Valentine,5.3,299,85734718,2009,15
2674,13000000,Drama,1931,6.92205,16-05-2007,75511123,Stomp the Yard,6.1,88,62511123,2007,1
2675,14000000,Adventure,691,27.17347,07-07-1977,185438673,The Spy Who Loved Me,6.6,507,171438673,<1980,4
2676,14000000,Horror,9877,12.159009,25-09-1998,72527595,Urban Legend,5.6,290,58527595,1998,5
2677,0,Comedy,62008,4.448494,23-02-2012,0,Good Deeds,6.2,45,0,2012,2
2678,14000000,Action,12227,13.13724,18-01-1991,34793160,White Fang,6.5,135,20793160,1991,3
2679,0,Comedy,13824,4.04701,08-10-1999,0,Superstar,5.1,83,0,1999,2
2680,13000000,History,71688,23.3784,30-12-2011,114956699,The Iron Lady,6.2,527,101956699,2011,18
2681,0,Action,15173,1.446172,04-10-2002,0,Jonah: A VeggieTales Movie,6.4,22,0,2002,3
2682,14000000,Drama,8291,3.650857,23-07-1993,27515786,Poetic Justice,6.9,47,13515786,1993,1
2683,14000000,Action,13950,5.102258,08-03-2002,25482931,All About the Benjamins,5.8,48,11482931,2002,3
2684,14000000,Comedy,12158,6.772615,27-10-1995,19800000,Vampire in Brooklyn,4.5,111,5800000,1995,2
2685,14000000,Horror,11586,11.543363,17-06-1977,30749142,Exorcist II: The Heretic,4.5,133,16749142,<1980,5
2686,0,Horror,10008,7.436315,05-05-2005,0,An American Haunting,5.3,142,0,2005,5
2687,14000000,Comedy,2830,14.813614,21-08-2003,0,My Boss's Daughter,4.4,180,-14000000,2003,2
2688,14000000,Thriller,12403,20.792603,08-06-2009,22852638,A Perfect Getaway,6.2,351,8852638,2009,7
2689,14000000,Comedy,34563,6.733485,12-03-2010,21409028,Our Family Wedding,5.7,39,7409028,2010,2
2690,0,Comedy,14557,7.708227,21-08-1998,0,Dead Man on Campus,5.6,49,0,1998,2
2691,12000000,Comedy,10368,2.238646,25-03-1999,21001563,Tea with Mussolini,5.8,32,9001563,1999,2
2692,0,Horror,10280,7.866961,25-10-1996,0,Thinner,5.5,124,0,1996,5
2693,0,Drama,12637,3.876242,21-06-1977,0,"New York, New York",6.1,67,0,<1980,1
2694,0,Comedy,34152,1.89218,13-05-1994,0,Crooklyn,6.7,31,0,1994,2
2695,11000000,Comedy,14434,4.536745,16-03-2007,13196245,I Think I Love My Wife,5,55,2196245,2007,2
2696,11000000,Horror,11470,11.220643,24-07-2001,16951798,Jason X,4.5,291,5951798,2001,5
2697,0,History,10741,11.706309,05-09-2006,0,Bobby,6.4,119,0,2006,18
2698,14000000,Comedy,24940,4.66723,02-02-2001,10424470,Head Over Heels,5.3,73,-3575530,2001,2
2699,14000000,Comedy,82679,7.487843,25-10-2012,11417362,Fun Size,5.5,134,-2582638,2012,2
2700,14000000,Drama,2013,13.65494,22-05-2007,19777647,The Diving Bell and the Butterfly,7.4,283,5777647,2007,1
2701,26000000,Romance,1440,11.942862,06-10-2006,14821658,Little Children,6.9,240,-11178342,2006,10
2702,14000000,Drama,18041,5.833687,21-04-2000,5108820,Gossip,5.5,68,-8891180,2000,1
2703,14000000,Drama,28029,6.370267,29-01-1999,0,A Walk on the Moon,6.2,21,-14000000,1999,1
2704,0,Action,1123,4.052219,27-10-2006,4291965,Catch a Fire,6.4,25,4291965,2006,3
2705,0,Horror,14033,3.231848,06-09-2001,0,Soul Survivors,4.4,49,0,2001,5
2706,14000000,Drama,87729,0.900442,31-03-1995,2474000,Jefferson in Paris,5.2,10,-11526000,1995,1
2707,0,Comedy,16899,8.387573,01-01-2008,0,Easy Virtue,6.3,108,0,2008,2
2708,0,Action,41317,0.633004,02-11-1978,0,Caravans,5.8,1,0,<1980,3
2709,0,History,245700,9.242554,31-10-2014,5405500,Mr. Turner,6.3,204,5405500,2014,18
2710,0,Drama,37842,1.866443,20-05-2009,0,Wild Grass,5.8,22,0,2009,1
2711,0,Drama,9045,5.930533,13-02-2002,0,Amen.,7.1,75,0,2002,1
2712,12000000,History,44092,4.930129,01-09-2010,0,Reign of Assassins,6.7,57,-12000000,2010,18
2713,0,Comedy,16005,8.747922,26-09-2008,0,The Lucky Ones,6.3,55,0,2008,2
2714,14000000,Drama,44754,4.898424,30-09-2011,46495,Margaret,6.1,86,-13953505,2011,1
2715,108,Comedy,23988,7.410523,27-10-2009,0,Stan Helsing,4,97,-108,2009,2
2716,14000000,Romance,43949,24.210698,06-08-2010,1755212,Flipped,7.4,418,-12244788,2010,10
2717,14000000,Drama,142,44.135568,02-09-2005,178043761,Brokeback Mountain,7.5,1480,164043761,2005,1
2718,12000000,Comedy,9603,16.051328,19-07-1995,0,Clueless,6.9,803,-12000000,1995,2
2719,13500000,Drama,10712,9.982885,01-09-2002,29027914,Far from Heaven,6.9,144,15527914,2002,1
2720,14000000,Comedy,243938,16.618874,20-02-2015,12314651,Hot Tub Time Machine 2,5,354,-1685349,2015,2
2721,13500000,Drama,10876,7.261196,22-11-2000,7060876,Quills,6.8,128,-6439124,2000,1
2722,15000000,Comedy,86838,32.306455,07-09-2012,19422261,Seven Psychopaths,6.7,1206,4422261,2012,2
2723,0,Drama,25208,4.722403,19-01-2001,0,The Caveman's Valentine,6,27,0,2001,1
2724,18339750,Drama,613,32.445895,08-09-2004,92180910,Downfall,7.7,1037,73841160,2004,1
2725,12806000,Drama,1913,17.363739,03-09-2004,38535221,The Sea Inside,7.2,219,25729221,2004,1
2726,13300000,Thriller,97370,29.782161,14-03-2014,5380251,Under the Skin,6,1102,-7919749,2014,7
2727,13000000,Comedy,801,18.362333,23-12-1987,123922370,"Good Morning, Vietnam",7.1,642,110922370,1987,2
2728,13400000,Action,70829,0.680753,29-12-2010,16700000,The Last Godfather,4.7,7,3300000,2010,3
2729,13000000,Documentary,54518,6.735922,11-02-2011,98441954,Justin Bieber: Never Say Never,4.8,154,85441954,2011,12
2730,13000000,Drama,44214,91.285683,02-12-2010,327803731,Black Swan,7.3,4430,314803731,2010,1
2731,13000000,Drama,240,105.792936,20-12-1974,47542841,The Godfather: Part II,8.3,3338,34542841,<1980,1
2732,13000000,Drama,9816,9.969624,12-01-2001,91038276,Save the Last Dance,6.3,352,78038276,2001,1
2733,7000000,Horror,10131,17.113408,19-08-1988,72500000,A Nightmare on Elm Street 4: The Dream Master,5.8,281,65500000,1988,5
2734,16000000,Drama,339984,10.248439,17-03-2016,77000000,Miracles from Heaven,6.7,186,61000000,2016,1
2735,13000000,Comedy,8859,25.316146,15-12-2000,73180723,"Dude, Where’s My Car?",5.2,509,60180723,2000,2
2736,13000000,Crime,11967,9.499325,12-08-1988,44726644,Young Guns,6.6,258,31726644,1988,6
2737,13000000,Comedy,239563,43.791745,09-10-2014,54837234,St. Vincent,7.1,763,41837234,2014,2
2738,12500000,Comedy,222899,11.828068,14-02-2014,49002684,About Last Night,6,210,36502684,2014,2
2739,16000000,Comedy,4951,54.550275,30-03-1999,53478166,10 Things I Hate About You,7.3,1701,37478166,1999,2
2740,13000000,Comedy,10985,13.525704,10-05-2002,0,The New Guy,5.7,151,-13000000,2002,2
2741,0,Comedy,9644,12.963328,04-02-1993,0,National Lampoon's Loaded Weapon 1,5.7,157,0,1993,2
2742,17000000,Horror,332567,60.829621,24-06-2016,119100758,The Shallows,6.2,1567,102100758,2016,5
2743,13000000,Science Fiction,1954,73.307513,22-01-2004,96060858,The Butterfly Effect,7.3,2060,83060858,2004,11
2744,0,Comedy,15489,7.964289,11-02-2000,0,Snow Day,4.8,51,0,2000,2
2745,13000000,Comedy,15250,2.388918,27-11-2007,0,This Christmas,7.1,29,-13000000,2007,2
2746,12000000,Science Fiction,22345,4.580081,12-03-1999,36450736,Baby Geniuses,3.3,75,24450736,1999,11
2747,13000000,Action,9448,6.425528,24-04-1998,27007143,The Big Hit,6.1,109,14007143,1998,3
2748,12000000,Comedy,38223,4.63093,10-07-1996,0,Harriet the Spy,5.7,46,-12000000,1996,2
2749,13000000,Drama,11186,16.681567,09-11-1990,35763605,Child's Play 2,5.8,308,22763605,1990,1
2750,13200000,Crime,136835,24.656068,10-09-2014,53830415,No Good Deed,5.6,181,40630415,2014,6
2751,18000000,Science Fiction,5876,37.104353,21-11-2007,57096190,The Mist,6.7,1399,39096190,2007,11
2752,15000000,Drama,264660,95.130041,21-01-2015,36869414,Ex Machina,7.6,4737,21869414,2015,1
2753,13000000,Fantasy,492,27.546914,30-09-1999,22863596,Being John Malkovich,7.3,1101,9863596,1999,9
2754,6000000,Comedy,25462,2.27213,07-09-2001,0,Two Can Play That Game,6.6,17,-6000000,2001,2
2755,13000000,Family,238603,17.371327,14-06-2014,45300000,Earth to Echo,5.7,290,32300000,2014,13
2756,13000000,Drama,10691,6.130096,29-06-2001,16929123,Crazy/Beautiful,6.6,96,3929123,2001,1
2757,19000000,Action,1251,24.47248,19-12-2006,68673228,Letters from Iwo Jima,7.2,541,49673228,2006,3
2758,13000000,Adventure,5172,6.764437,15-10-2006,11130889,The Astronaut Farmer,6.2,123,-1869111,2006,4
2759,13000000,Comedy,58680,1.750054,08-05-1998,8026971,Woo,5.5,10,-4973029,1998,2
2760,6000000,Drama,264644,66.11334,16-10-2015,35401758,Room,8.1,2757,29401758,2015,1
2761,0,Comedy,14577,9.066881,12-06-1998,0,Dirty Work,6.5,66,0,1998,2
2762,13000000,Comedy,11592,6.170139,13-04-1994,7820688,Serial Mom,6.4,135,-5179312,1994,2
2763,13000000,Comedy,16406,4.742537,04-08-1999,27500000,Dick,5.7,67,14500000,1999,2
2764,0,Drama,19052,1.212956,04-11-1999,0,Light It Up,6.6,7,0,1999,1
2765,13000000,Music,3682,11.880899,28-08-1998,16757163,54,5.5,135,3757163,1998,16
2766,0,Adventure,9683,10.131123,24-08-2001,0,Bubble Boy,5.1,163,0,2001,4
2767,13000000,Comedy,2084,5.831302,06-09-2001,0,Birthday Girl,6.1,103,-13000000,2001,2
2768,13000000,Comedy,107811,35.522027,01-03-2013,48065672,21 & Over,5.7,737,35065672,2013,2
2769,13000000,Drama,2266,10.573191,16-05-2006,4857367,"Paris, je t'aime",6.8,207,-8142633,2006,1
2770,0,Drama,13074,4.898437,14-06-2007,0,Resurrecting the Champ,5.9,60,0,2007,1
2771,13000000,Comedy,144340,17.632446,21-03-2013,18000000,Admission,5.4,304,5000000,2013,2
2772,0,Romance,48217,1.780065,01-01-2000,0,The Widow of Saint-Pierre,6.7,11,0,2000,10
2773,15000000,Drama,28211,26.373864,25-03-2009,8459458,Chloe,5.9,498,-6540542,2009,1
2774,13000000,Comedy,47502,1.647335,03-04-1996,9789900,Faithful,4.8,4,-3210100,1996,2
2775,13000000,Drama,9950,12.321302,16-03-2006,2636637,Find Me Guilty,6.5,138,-10363363,2006,1
2776,13000000,Drama,84892,43.444135,20-09-2012,33400000,The Perks of Being a Wallflower,7.7,2968,20400000,2012,1
2777,3000000,Action,24227,1.279106,14-05-1993,1200000,Excessive Force,4.5,10,-1800000,1993,3
2778,13000000,Drama,9672,3.680896,16-11-2006,1151330,Infamous,6.4,60,-11848670,2006,1
2779,0,Drama,44853,2.996284,29-12-2000,0,The Claim,5.6,17,0,2000,1
2780,13000000,Thriller,157544,10.475368,24-07-2015,1784763,The Vatican Tapes,4.6,243,-11215237,2015,7
